CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProduct,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15765982,Chin,735,France,Male,41,7,74135.85,1,1,1,11783.1,1
15724863,Sheppard,420,Spain,Female,55,4,91893.32,1,1,0,144870.28,1
15633352,Okwukwe,628,France,Female,31,6,175443.75,1,1,0,113167.17,1
15593736,Cook,598,Germany,Female,46,7,131769.04,1,0,0,184980.23,1
15710689,Angel,578,Spain,Male,40,6,63609.92,1,0,0,74965.61,1
15674678,Bradley,731,Germany,Female,43,9,79120.27,1,0,0,548.52,1
15745605,Trevisan,722,France,Female,47,2,88011.4,1,1,1,90655.94,1
15606755,Moretti,597,Spain,Female,46,4,0,2,1,0,58667.16,1
15612092,Palmer,646,Germany,Male,32,8,105397.8,1,1,0,78111.84,1
15722965,Yefimova,757,France,Male,57,3,89079.41,1,1,1,53179.21,1
15789974,Enemuo,713,France,Male,33,6,94598.48,1,0,0,197519.66,1
15713370,Hunter,657,Spain,Male,36,8,188241.05,2,0,0,183058.51,1
15791216,Mann,600,Germany,Male,43,8,133379.41,1,1,0,177378.66,1
15627840,Toscano,682,France,Female,42,0,0,1,0,1,91981.85,1
15806956,Iqbal,746,Spain,Male,30,1,112666.67,1,0,0,11710.4,1
15807993,Bruno,588,Germany,Female,30,0,110148.49,1,1,0,5790.9,1
15728456,Martinez,604,France,Male,33,3,0,1,1,0,42171.13,1
15809137,Sagese,453,France,Male,29,6,0,1,0,0,198376.02,1
15588944,Maughan,456,France,Female,63,1,165350.61,2,0,0,140758.07,1
15660505,Romani,735,Germany,Male,46,2,106344.95,1,1,0,114371.33,1
15594878,Thompson,661,Spain,Female,41,5,28082.95,1,1,0,69586.27,1
15569248,Milanesi,554,France,Female,43,10,0,2,1,0,149629.13,1
15623712,Coates,453,Spain,Female,42,5,0,3,1,0,83008.49,1
15653251,Hickey,408,France,Female,84,8,87873.39,1,0,0,188484.52,1
15755077,Norton,778,Germany,Female,37,0,105617.73,2,1,1,133699.82,1
15808557,Mancini,695,France,Female,42,5,0,1,0,1,72172.13,1
15761023,Murphy,554,Germany,Female,43,2,120847.11,1,1,0,7611.61,1
15801218,Bermudez,675,France,Male,49,8,135133.39,1,0,1,179521.24,1
15641359,Shao,662,Spain,Female,35,6,0,2,0,0,2423.9,1
15647725,Napolitano,675,France,Female,61,5,62055.17,3,1,0,166305.16,1
15626612,Yin,741,Spain,Male,40,4,104784.23,1,1,0,135163.76,1
15629094,Fomin,528,France,Female,36,1,156948.41,1,1,1,149912.28,1
15651823,Nkemjika,590,France,Female,60,6,147751.75,1,1,0,88206.04,1
15727353,Ch'ang,650,France,Female,64,7,142028.36,1,1,0,32275.09,1
15733777,Evans,817,France,Male,44,8,0,1,0,0,65501.91,1
15723263,Cocci,495,Germany,Female,34,9,117160.32,1,1,1,116069.24,1
15803121,Chia,847,France,Male,51,5,97565.74,1,0,0,144184.06,1
15761670,Morley,695,France,Female,50,8,0,1,1,0,126381.6,1
15706005,Roberts,674,France,Male,46,2,174701.05,1,1,0,90189.72,1
15711618,Chang,704,Germany,Female,39,1,124640.51,1,1,0,116511.12,1
15773221,Harris,577,Spain,Male,43,8,79757.21,1,1,0,135650.72,1
15628886,Matlock,677,Spain,Male,56,5,123959.97,1,1,1,60590.72,1
15573599,Adamson,506,France,Female,57,6,0,2,0,1,194421.12,1
15747208,Watt,608,France,Male,50,6,0,1,1,0,93568.77,1
15772528,Mishin,750,France,Female,47,7,121376.15,2,1,0,54473.6,1
15711716,Ferguson,580,France,Female,56,1,131368.3,1,1,0,106918.67,1
15639357,Allan,415,France,Male,46,9,134950.19,3,0,0,178587.36,1
15738907,Tobenna,798,France,Female,60,6,96956.1,1,1,0,31907.44,1
15663446,Volkova,792,Germany,Female,29,4,107601.79,1,1,0,18922.18,1
15750867,Nucci,489,Germany,Female,46,8,92060.06,1,1,0,147222.95,1
15634968,Hsueh,789,Germany,Female,37,6,110689.07,1,1,1,71121.04,1
15809320,McElhone,845,Spain,Female,52,0,0,1,1,0,31726.76,1
15793049,Atkins,680,Germany,Female,48,8,115115.38,1,1,0,139558.6,1
15607263,McCartney,788,France,Male,55,3,0,1,0,1,13288.46,1
15610900,Thompson,770,France,Female,70,9,110738.89,1,1,0,22666.77,1
15691703,Shih,545,France,Male,47,8,105792.49,1,0,1,67830.2,1
15759284,Yeh,750,France,Female,37,6,0,1,1,1,117948,1
15661903,Hsia,699,France,Female,43,3,80764.03,1,1,0,199378.58,1
15664668,Zarate,534,France,Female,42,9,144801.97,1,0,1,12483.39,1
15602731,Wong,724,France,Male,31,5,0,1,1,0,134889.95,1
15586133,Pisano,666,Germany,Female,44,2,122314.5,1,0,0,68574.88,1
15666270,Omeokachie,676,France,Female,40,2,147803.48,1,1,0,95181.06,1
15727197,Pinto,576,France,Female,52,9,170228.59,2,0,0,148477.57,1
15722246,Omeokachie,742,France,Female,60,4,0,1,1,1,13161.66,1
15609704,Mao,608,France,Female,33,4,0,1,1,0,79304.38,1
15768451,MacDonald,739,Germany,Male,40,5,149131.03,3,1,1,60036.99,1
15812616,Enyinnaya,707,France,Female,49,10,0,1,1,0,82967.97,1
15729489,Hyde,762,Germany,Female,34,8,98592.88,1,0,1,191790.29,1
15640409,Carpenter,817,Germany,Female,46,0,89087.89,1,0,1,87941.85,1
15577999,Sleeman,850,France,Female,62,1,124678.35,1,1,0,70916,1
15703541,Wang,772,Germany,Female,51,9,143930.92,1,0,1,46675.51,1
15608344,Dawson,749,Germany,Female,29,7,137059.05,3,1,0,102975.72,1
15768367,Nebechukwu,781,France,Female,27,7,186558.55,1,1,1,175071.29,1
15568573,Graham,554,Germany,Female,51,7,105701.91,1,0,1,179797.79,1
15689598,Dean,722,France,Male,46,6,0,1,1,1,93917.68,1
15635396,Thompson,738,Germany,Female,29,9,139106.19,1,1,0,141872.05,1
15678944,Brown,655,Germany,Female,32,6,130935.56,1,1,0,9241.83,1
15718507,Su,647,Germany,Male,37,3,116509.99,1,1,1,149517.71,1
15804709,Watt,688,Germany,Male,35,5,111578.18,1,0,0,166165.93,1
15582910,Turnbull,514,France,Male,38,4,112230.38,1,1,0,16717.11,1
15773868,Belov,653,Germany,Female,37,3,125734.2,2,1,0,134625.09,1
15691785,Findlay,850,France,Male,61,1,0,1,1,0,53067.83,1
15685290,Wall,595,Germany,Male,46,5,142360.62,2,1,0,48421.4,1
15680449,Hsing,431,Germany,Female,44,2,138843.7,1,1,0,37688.31,1
15599860,Warner,647,Spain,Female,26,8,109958.15,1,1,1,136592.24,1
15728224,Kerr,710,Germany,Female,41,9,149155.53,2,1,0,42131.26,1
15644174,Marchesi,638,Germany,Male,27,4,135096.05,1,1,1,186523.72,1
15756751,Griffiths,596,Spain,Female,54,0,78126.28,1,1,1,153482.91,1
15584037,Denisov,727,Germany,Male,58,5,106913.43,1,1,0,25881,1
15669887,Lambert,839,France,Female,51,3,0,1,1,1,69101.23,1
15651264,Yobanna,850,Germany,Male,51,4,124425.99,1,0,0,118545.49,1
15724251,Todd,682,Germany,Female,29,6,101012.77,1,0,0,32589.89,1
15718289,Bradley,553,Germany,Male,46,3,82291.1,1,1,0,112549.99,1
15654733,Hsieh,794,Germany,Male,57,3,117056.46,1,1,0,93336.93,1
15602797,Okwudilichukwu,645,Spain,Female,49,5,110132.55,3,0,1,187689.91,1
15778154,Kung,628,Germany,Male,50,4,122227.71,1,0,1,14217.77,1
15806230,Trevisano,629,Germany,Male,40,2,121647.54,2,1,1,64849.74,1
15662884,Naylor,739,Germany,Male,58,1,110597.76,1,0,1,160122.66,1
15750778,Ponomarev,653,France,Female,60,2,120731.39,4,1,1,138160.11,1
15677804,Aliyeva,783,Spain,Male,38,1,0,3,1,1,80178.54,1
15615126,Cocci,780,France,Female,37,3,0,2,0,0,182156.81,1
15753847,Hawkins,645,Spain,Male,45,4,0,1,0,1,174916.85,1
15757541,Rickard,778,France,Female,33,9,151772.63,2,0,0,180249.94,1
15618255,Fedorov,642,Germany,Female,56,6,103244.86,2,1,0,143049.72,1
15750156,Yu,662,Germany,Male,59,2,104568.41,1,1,0,8059.44,1
15720305,Power,591,Spain,Female,40,1,86376.29,1,0,1,136767.16,1
15698716,Baker,620,France,Female,70,3,87926.24,2,1,0,33350.26,1
15732266,Field,553,Germany,Male,53,5,127997.83,1,1,0,165378.66,1
15640258,Chou,685,France,Female,50,6,94238.75,2,1,1,50664.07,1
15743871,Nkemdirim,567,France,Male,59,3,0,2,1,0,25843.7,1
15626008,Miller,622,Germany,Female,52,9,111973.97,1,1,1,162756.29,1
15648362,Kennedy,728,Germany,Male,45,3,108924.33,2,1,0,84300.4,1
15723717,Heath,483,Germany,Male,41,1,118334.44,1,0,0,163147.99,1
15659736,Herbert,716,Germany,Male,66,5,121411.9,1,0,0,10070.4,1
15603170,Kang,654,France,Male,32,9,121455.65,1,1,0,190068.53,1
15619972,Akabueze,807,France,Female,47,9,167664.83,1,0,0,125440.11,1
15756610,Carlson,657,Germany,Female,38,5,123770.46,1,0,0,47019.66,1
15663164,Yudin,663,Germany,Male,49,7,116150.65,3,1,1,84358.71,1
15714981,Sabbatini,476,France,Male,37,4,0,1,1,1,55775.84,1
15743673,Wood,551,Spain,Male,27,2,113873.22,1,1,1,85129.77,1
15720071,Fiorentini,535,France,Female,49,3,0,1,0,0,61820.41,1
15783030,Owens,685,France,Female,40,7,0,1,1,0,72852.74,1
15627665,Sung,614,France,Male,46,4,0,1,1,0,74379.57,1
15814092,Wang,626,France,Female,44,2,0,1,0,1,173117.22,1
15650442,Hsieh,644,Germany,Female,32,8,141528.88,1,1,1,167087.34,1
15601659,Fiorentino,496,Germany,Female,59,7,91680.1,2,1,0,163141.18,1
15737071,Tang,639,France,Female,60,5,162039.78,1,1,1,84361.72,1
15792064,Pai,545,Germany,Male,53,5,114421.55,1,1,0,180598.28,1
15677052,Ko,589,France,Female,59,2,0,2,1,1,126160.24,1
15653776,Salier,720,Germany,Female,57,1,162082.31,4,0,0,27145.73,1
15597914,Evdokimov,641,Germany,Female,51,2,117306.69,4,1,1,26912.72,1
15678034,Grosse,811,France,Male,46,9,180226.24,1,1,0,13464.64,1
15697100,Wright,772,Germany,Female,48,6,108736.52,1,1,0,184564.67,1
15606641,Beggs,762,Germany,Male,56,10,100260.88,3,1,1,77142.42,1
15569079,Hagins,632,Germany,Male,48,6,126066.26,1,1,0,64345.61,1
15640034,Milligan,551,France,Male,42,2,139561.46,1,1,0,43435.43,1
15807563,Ch'iu,841,France,Female,52,5,0,1,0,0,183239.71,1
15684461,McKay,469,Spain,Female,31,6,0,1,1,0,146213.75,1
15734762,Ignatiev,602,France,Female,56,3,115895.22,3,1,0,4176.17,1
15800083,Macdonald,559,France,Male,45,8,24043.45,1,0,1,169781.45,1
15689886,Holden,626,Germany,Male,39,10,132287.92,3,1,1,51467.92,1
15676404,Kirillov,672,France,Female,50,1,0,1,1,0,12106.82,1
15812262,Gaffney,808,Germany,Female,37,2,100431.84,1,1,0,35140.49,1
15669301,Romani,778,Germany,Female,29,6,150358.97,1,1,0,62454.01,1
15798470,Scannell,764,Spain,Female,48,1,75990.97,1,1,0,158323.81,1
15676571,Bezrukova,850,France,Male,55,6,0,1,1,0,944.41,1
15643865,Lo Duca,601,France,Female,40,3,92055.36,1,0,1,164652.02,1
15647008,Adams,624,Germany,Male,54,3,116726.22,1,1,0,110498.1,1
15608406,Schmidt,678,France,Male,26,5,111128.04,1,1,0,60941.27,1
15625545,Hussey,712,Spain,Male,52,9,0,1,1,1,117977.45,1
15810829,Macfarlan,618,France,Male,48,7,0,1,1,0,13921.82,1
15757952,Teng,651,France,Male,44,2,0,3,1,0,102530.35,1
15609623,McConnell,637,France,Female,63,5,0,1,1,0,28092.77,1
15569098,Winifred,627,France,Male,44,6,153548.12,1,0,0,35300.08,1
15664001,Riddle,695,Germany,Female,53,8,95231.91,1,0,0,70140.8,1
15654562,Ma,850,Spain,Female,45,5,174088.3,4,1,0,5669.31,1
15693376,Baryshnikov,741,Spain,Male,43,0,0,2,1,1,2920.63,1
15577587,Reynolds,550,Germany,Male,52,5,121016.23,1,1,1,41730.37,1
15635141,Miller,598,Germany,Male,59,8,118210.42,2,0,0,60192.14,1
15747168,Sanders,626,Germany,Female,47,2,103108.8,1,0,1,166475.44,1
15796910,Tsui,625,Spain,Female,57,7,0,1,0,0,84106.17,1
15707674,Marino,515,France,Female,58,2,131852.81,1,1,0,81436.68,1
15565706,Akobundu,612,Spain,Male,35,1,0,1,1,1,83256.26,1
15720929,Kazantseva,604,France,Female,47,8,62094.71,3,0,0,9308.1,1
15729201,Harewood,682,France,Male,55,9,0,1,1,0,153356.8,1
15615207,Yeh,792,Spain,Male,47,0,0,1,1,1,5557.88,1
15574213,Wilson,789,France,Female,53,1,158271.74,1,1,1,5036.39,1
15583840,Okechukwu,587,Germany,Male,35,5,121863.61,1,1,1,23481.69,1
15782418,Ku,589,Germany,Female,19,9,83495.11,1,1,1,143022.31,1
15711314,Kao,589,Spain,Female,45,1,0,1,0,0,125939.22,1
15627847,Woronoff,850,France,Male,40,6,0,1,1,0,136985.08,1
15588090,Ferri,726,Germany,Female,51,8,107494.86,2,1,0,140937.91,1
15735270,Ruggiero,767,Spain,Male,47,2,0,1,1,0,48161.18,1
15746553,Castles,526,Germany,Male,50,5,124233.24,1,0,1,159456.87,1
15622518,Stephenson,768,France,Female,26,5,51116.26,1,1,1,70454.79,1
15664555,Hughes,587,France,Male,40,2,0,4,0,1,106174.7,1
15761294,Manna,667,Germany,Female,56,8,137464.04,1,1,0,130846.79,1
15673984,Daniels,536,France,Female,35,8,0,1,1,0,171840.24,1
15709941,Feng,753,France,Male,46,8,0,3,1,0,90747.94,1
15690021,Martin,502,Germany,Female,42,0,132002.7,1,0,1,28204.98,1
15740527,Lai,766,Germany,Female,62,7,142724.48,1,0,1,5893.23,1
15657529,Chin,714,Germany,Male,53,1,99141.86,1,1,1,72496.05,1
15800287,Micco,706,Spain,Female,46,2,127660.46,2,1,0,150156.82,1
15616454,Davidson,476,Germany,Female,34,8,111905.43,1,0,1,197221.81,1
15778149,Connolly,538,Spain,Male,68,9,0,2,1,0,110440.5,1
15791867,Hicks,544,Germany,Male,44,2,108895.93,1,0,0,69228.2,1
15675380,Logan,573,Spain,Male,56,3,154669.77,1,0,1,115462.27,1
15775294,Weber,692,France,Female,31,2,0,2,1,0,91829.17,1
15654000,Algarin,705,France,Female,35,5,0,1,1,0,133991.11,1
15719991,Korovina,727,Spain,Female,52,1,154733.97,1,1,0,80259.67,1
15720687,Chidubem,576,France,Female,41,4,112609.91,1,0,0,191035.18,1
15720774,P'eng,850,Spain,Male,44,7,89118.26,1,1,0,104240.77,1
15579566,Li Fonti,616,Spain,Female,43,3,120867.18,1,1,0,18761.92,1
15771543,Tu,507,Germany,Male,31,2,134237.07,1,1,1,166423.66,1
15810460,Fanucci,708,Spain,Female,64,5,0,3,0,1,112520.07,1
15771742,Boyle,580,Germany,Male,38,9,115442.19,2,1,0,128481.5,1
15772412,Corser,554,Spain,Male,30,6,135370.12,1,1,1,179689.05,1
15654577,Alexeeva,549,Germany,Male,54,5,92877.33,1,1,0,2619.64,1
15584536,Barber,720,Germany,Male,46,3,97042.6,1,1,1,133516.51,1
15585853,McCardle,743,Spain,Male,41,7,0,1,1,0,163736.09,1
15645271,Radcliffe-Brown,615,Germany,Male,24,8,108528.07,2,0,0,179488.41,1
15623107,Chukwumaobim,686,Spain,Male,45,3,74274.87,3,1,0,64907.48,1
15592000,Calabresi,781,Germany,Female,48,9,82794.18,1,1,0,124720.68,1
15675854,Douglas,573,Spain,Male,50,0,159304.07,1,0,1,155915.24,1
15714391,Lai,563,France,Female,35,2,183572.84,1,1,1,66006.75,1
15596455,Mao,546,Spain,Female,45,2,0,1,0,0,197789.83,1
15696301,Snider,719,France,Female,37,9,101455.7,1,1,0,25803.59,1
15812241,Udinese,438,Germany,Male,59,7,127197.14,1,1,0,51565.98,1
15674328,Moreno,670,France,Female,40,3,47364.45,1,1,1,148579.43,1
15572547,Vaguine,670,France,Female,45,9,104930.38,1,1,0,155921.81,1
15567063,Manna,766,Germany,Female,34,6,106434.94,1,0,1,137995.66,1
15720637,Bell,710,Germany,Female,46,10,120530.34,1,1,0,166586.99,1
15616859,Bonwick,602,Germany,Female,43,2,113641.49,4,1,0,115116.35,1
15781598,Middleton,756,Germany,Male,41,6,149049.92,1,0,1,50422.36,1
15740345,Osborne,657,Spain,Male,42,5,41473.33,1,1,0,112979.6,1
15686463,Fu,626,France,Male,38,7,141074.59,1,1,0,52795.56,1
15648967,Ch'en,698,Germany,Female,64,1,169362.43,1,1,0,84760.32,1
15779522,Efimov,736,France,Female,24,0,0,2,1,0,109355.73,1
15716381,Greece,666,Germany,Female,50,7,109062.28,1,1,1,140136.1,1
15704788,Krawczyk,812,Spain,Female,49,8,66079.45,2,0,0,91556.57,1
15641312,Paterson,615,France,Male,36,6,0,1,1,1,27011.8,1
15676937,Nicholls,635,Spain,Female,32,8,0,2,1,1,19367.98,1
15778975,Nnonso,850,Germany,Female,70,1,96947.58,3,1,0,62282.99,1
15692443,Piccio,612,Spain,Male,33,5,69478.57,1,1,0,8973.67,1
15593795,Linton,516,Germany,Female,53,1,156674.2,1,1,0,118502.34,1
15642824,Onyekaozulu,826,Spain,Female,56,8,174506.1,2,0,1,161802.82,1
15774192,Miller,539,Germany,Female,38,8,105435.74,1,0,0,80575.44,1
15758901,Henderson,713,Spain,Female,47,1,0,1,1,0,107825.08,1
15632118,Pirozzi,698,Spain,Male,45,5,164450.94,1,1,0,141970.02,1
15568006,Ukaegbunam,634,France,Female,45,2,0,4,1,0,101039.53,1
15751748,Trevisani,666,France,Male,51,2,148222.65,1,0,0,156953.54,1
15812210,Yashina,497,Germany,Female,32,8,111537.23,4,1,1,9497.99,1
15605826,Korovina,652,Germany,Male,46,10,121063.8,3,1,0,151481.86,1
15570087,Parry-Okeden,664,France,Female,44,8,142989.69,1,1,1,115452.51,1
15607275,Ch'ang,850,Spain,Male,39,6,206014.94,2,0,1,42774.84,1
15635034,Aldrich,727,Germany,Male,37,9,101191.83,1,1,1,34551.35,1
15692929,Ikechukwu,791,Germany,Female,42,10,113657.41,2,0,1,139946.68,1
15672152,Grant,850,Germany,Male,37,9,122506.38,1,0,1,199693.84,1
15673372,Stevenson,635,France,Female,58,1,0,1,1,1,58907.08,1
15587611,Kauffmann,537,France,Male,59,9,0,2,0,0,103799.77,1
15715673,Niu,651,Spain,Female,46,4,89743.05,1,1,0,156425.57,1
15733261,Kung,688,Spain,Female,35,6,0,1,1,0,25488.43,1
15668248,Quinn,528,Germany,Female,62,7,133201.17,1,0,0,168507.68,1
15694376,Sullivan,705,Germany,Female,64,3,153469.26,3,0,0,146573.66,1
15711028,Nnachetam,534,France,Male,52,1,0,3,1,1,104035.41,1
15658475,Lori,834,France,Male,36,8,142882.49,1,1,0,89983.02,1
15782360,Rogers,743,Germany,Male,65,2,131935.51,1,1,1,96399.67,1
15677105,Rossi,706,Germany,Female,46,4,105214.58,1,1,0,108699.59,1
15784958,Allan,797,France,Female,55,10,0,4,1,1,49418.87,1
15734524,Wang,653,France,Male,51,3,0,1,1,0,170426.65,1
15614103,Colombo,850,Germany,Male,42,8,119839.69,1,0,1,51016.02,1
15649292,Bellucci,748,France,Female,49,7,29602.08,1,0,0,163550.58,1
15622532,Izmailova,708,France,Female,47,0,126589.12,2,0,1,132730.07,1
15710543,Okwuoma,629,France,Male,46,1,130666.2,1,1,1,161125.67,1
15687153,Graham,850,Germany,Male,49,8,98649.55,1,1,0,119174.88,1
15583353,Floyd,610,Spain,Female,45,3,0,1,1,0,38276.84,1
15696373,Gill,687,France,Female,44,9,0,2,0,0,103042.2,1
15672594,Stevenson,597,France,Female,60,0,131778.08,1,0,0,10703.53,1
15751392,Fanucci,689,Spain,Female,57,4,0,2,1,0,136649.8,1
15579617,Sinclair,489,France,Female,51,3,0,2,0,1,174098.28,1
15593976,Swanson,578,Germany,Female,31,5,102088.68,4,0,0,187866.21,1
15596870,Marino,749,Germany,Male,54,3,144768.94,1,1,0,93336.3,1
15751491,Hsiao,443,Germany,Male,50,3,117206.3,1,1,0,42840.18,1
15808674,Ejikemeifeuwa,616,Germany,Female,45,6,128352.59,3,1,1,144000.59,1
15791780,Ts'ao,706,Germany,Female,48,10,104478.12,3,0,1,158248.71,1
15607314,Chiefo,536,Spain,Male,53,2,143923.96,1,1,0,2019.78,1
15737832,Robertson,771,Spain,Male,45,0,139825.56,1,0,0,170984.97,1
15680706,Balashov,537,Germany,Male,48,4,131834.8,1,1,0,166476.95,1
15748597,Chester,844,Spain,Male,56,5,99529.7,1,0,1,157230.06,1
15618774,White,474,France,Male,54,3,0,1,1,0,108409.17,1
15583580,Chiawuotu,566,Germany,Female,35,1,123042,1,1,0,66245.44,1
15788556,Trouette,683,France,Female,42,4,148283.94,1,1,1,44692.63,1
15576550,Ugochukwu,619,Spain,Female,38,1,0,1,1,0,112442.63,1
15653937,McIntyre,638,Germany,Female,53,1,123916.67,1,1,0,16657.68,1
15591740,Fletcher,590,France,Female,54,4,0,2,1,1,93820.49,1
15644361,Hooper,702,France,Female,40,1,103549.24,1,0,0,9712.52,1
15605020,Schofield,651,France,Male,45,2,165901.59,2,1,0,23054.51,1
15582849,McIntosh,757,France,Female,51,1,0,1,1,1,22835.13,1
15655410,Hinton,768,Germany,Male,49,1,133384.66,1,1,0,102397.22,1
15759067,Bromby,537,Germany,Female,37,7,158411.95,4,1,1,117690.58,1
15763256,Sheppard,661,Germany,Female,64,8,128751.65,2,1,0,189398.18,1
15647311,Hill,608,Spain,Female,41,1,83807.86,1,0,1,112542.58,0
15701354,Boni,699,France,Female,39,1,0,2,0,0,93826.63,0
15737888,Mitchell,850,Spain,Female,43,2,125510.82,1,1,1,79084.1,0
15592531,Bartlett,822,France,Male,50,7,0,2,1,1,10062.8,0
15792365,He,501,France,Male,44,4,142051.07,2,0,1,74940.5,0
15592389,H?,684,France,Male,27,2,134603.88,1,1,1,71725.73,0
15767821,Bearce,528,France,Male,31,6,102016.72,2,0,0,80181.12,0
15737173,Andrews,497,Spain,Male,24,3,0,2,1,0,76390.01,0
15632264,Kay,476,France,Female,34,10,0,2,1,0,26260.98,0
15691483,Chin,549,France,Female,25,5,0,2,0,0,190857.79,0
15600882,Scott,635,Spain,Female,35,7,0,2,1,1,65951.65,0
15643966,Goforth,616,Germany,Male,45,3,143129.41,2,0,1,64327.26,0
15788218,Henderson,549,Spain,Female,24,9,0,2,1,1,14406.41,0
15661507,Muldrow,587,Spain,Male,45,6,0,1,0,0,158684.81,0
15568982,Hao,726,France,Female,24,6,0,2,1,1,54724.03,0
15577657,McDonald,732,France,Male,41,8,0,2,1,1,170886.17,0
15597945,Dellucci,636,Spain,Female,32,8,0,2,1,0,138555.46,0
15725737,Mosman,669,France,Male,46,3,0,2,0,1,8487.75,0
15625047,Yen,846,France,Female,38,5,0,1,1,1,187616.16,0
15738191,Maclean,577,France,Male,25,3,0,2,0,1,124508.29,0
15736816,Young,756,Germany,Male,36,2,136815.64,1,1,1,170041.95,0
15700772,Nebechi,571,France,Male,44,9,0,2,0,0,38433.35,0
15728693,McWilliams,574,Germany,Female,43,3,141349.43,1,1,1,100187.43,0
15656300,Lucciano,411,France,Male,29,0,59697.17,2,1,1,53483.21,0
15706552,Odinakachukwu,533,France,Male,36,7,85311.7,1,0,1,156731.91,0
15750181,Sanderson,553,Germany,Male,41,9,110112.54,2,0,0,81898.81,0
15659428,Maggard,520,Spain,Female,42,6,0,2,1,1,34410.55,0
15732963,Clements,722,Spain,Female,29,9,0,2,1,1,142033.07,0
15788448,Watson,490,Spain,Male,31,3,145260.23,1,0,1,114066.77,0
15729599,Lorenzo,804,Spain,Male,33,7,76548.6,1,0,1,98453.45,0
15717426,Armstrong,850,France,Male,36,7,0,1,1,1,40812.9,0
15585768,Cameron,582,Germany,Male,41,6,70349.48,2,0,1,178074.04,0
15619360,Hsiao,472,Spain,Male,40,4,0,1,1,0,70154.22,0
15687946,Osborne,556,France,Female,61,2,117419.35,1,1,1,94153.83,0
15684171,Bianchi,660,Spain,Female,61,5,155931.11,1,1,1,158338.39,0
15754849,Tyler,776,Germany,Female,32,4,109421.13,2,1,1,126517.46,0
15766205,Yin,550,Germany,Male,38,2,103391.38,1,0,1,90878.13,0
15771873,Buccho,776,Germany,Female,37,2,103769.22,2,1,0,194099.12,0
15616550,Chidiebele,698,Germany,Male,44,10,116363.37,2,1,0,198059.16,0
15768193,Trevisani,585,Germany,Male,36,5,146050.97,2,0,0,86424.57,0
15683553,O'Brien,788,France,Female,33,5,0,2,0,0,116978.19,0
15760861,Phillipps,619,France,Male,43,1,125211.92,1,1,1,113410.49,0
15630053,Tsao,656,France,Male,45,5,127864.4,1,1,0,87107.57,0
15647091,Endrizzi,725,Germany,Male,19,0,75888.2,1,0,0,45613.75,0
15804771,Velazquez,614,France,Male,51,4,40685.92,1,1,1,46775.28,0
15651280,Hunter,742,Germany,Male,35,5,136857,1,0,0,84509.57,0
15773469,Clark,687,Germany,Female,27,9,152328.88,2,0,0,126494.82,0
15702014,Jeffrey,555,Spain,Male,33,1,56084.69,2,0,0,178798.13,0
15751208,Pirozzi,684,Spain,Male,56,8,78707.16,1,1,1,99398.36,0
15592461,Jackson,603,Germany,Male,26,4,109166.37,1,1,1,92840.67,0
15789484,Hammond,751,Germany,Female,36,6,169831.46,2,1,1,27758.36,0
15696061,Brownless,581,Germany,Female,34,1,101633.04,1,1,0,110431.51,0
15641582,Chibugo,735,Germany,Male,43,10,123180.01,2,1,1,196673.28,0
15638424,Glauert,661,Germany,Female,35,5,150725.53,2,0,1,113656.85,0
15755648,Pisano,675,France,Female,21,8,98373.26,1,1,0,18203,0
15620344,McKee,813,France,Male,29,6,0,1,1,0,33953.87,0
15812518,Palermo,657,Spain,Female,37,0,163607.18,1,0,1,44203.55,0
15779052,Ballard,604,Germany,Female,25,5,157780.84,2,1,1,58426.81,0
15770811,Wallace,519,France,Male,36,9,0,2,0,1,145562.4,0
15780961,Cavenagh,735,France,Female,21,1,178718.19,2,1,0,22388,0
15614049,Hu,664,France,Male,55,8,0,2,1,1,139161.64,0
15662085,Read,678,France,Female,32,9,0,1,1,1,148210.64,0
15575185,Bushell,757,Spain,Male,33,5,77253.22,1,0,1,194239.63,0
15803136,Postle,416,Germany,Female,41,10,122189.66,2,1,0,98301.61,0
15706021,Buley,665,France,Female,34,1,96645.54,2,0,0,171413.66,0
15641732,Mills,543,France,Female,36,3,0,2,0,0,26019.59,0
15701164,Onyeorulu,506,France,Female,34,4,90307.62,1,1,1,159235.29,0
15738751,Beit,493,France,Female,46,4,0,2,1,0,1907.66,0
15805254,Ndukaku,652,Spain,Female,75,10,0,2,1,1,114675.75,0
15625759,Rowley,729,France,Male,30,9,0,2,1,0,151869.35,0
15767954,Osborne,635,Germany,Female,28,3,81623.67,2,1,1,156791.36,0
15731511,Ritchie,808,France,Male,45,7,118626.55,2,1,0,147132.46,0
15809248,Cole,524,France,Female,36,10,0,2,1,0,109614.57,0
15640635,Capon,769,France,Male,29,8,0,2,1,1,172290.61,0
15676966,Capon,730,Spain,Male,42,4,0,2,0,1,85982.47,0
15699461,Fiorentini,515,Spain,Male,35,10,176273.95,1,0,1,121277.78,0
15738721,Graham,773,Spain,Male,41,9,102827.44,1,0,1,64595.25,0
15693683,Yuille,814,Germany,Male,29,8,97086.4,2,1,1,197276.13,0
15604348,Allard,710,Spain,Male,22,8,0,2,0,0,99645.04,0
15633059,Fanucci,413,France,Male,34,9,0,2,0,0,6534.18,0
15808582,Fu,665,France,Female,40,6,0,1,1,1,161848.03,0
